carrier,delivery_date,order_id,shipment_date,shipment_id,shipment_status,tracking_number
UPS,17-07-2024,421,15-07-2024,421,Pending,TRK311170
DHL,07-08-2024,422,04-08-2024,422,Delivered,TRK626183
FedEx,20-01-2024,423,14-01-2024,423,Shipped,TRK259022
UPS,11-08-2024,424,08-08-2024,424,Delivered,TRK924084
DHL,30-07-2024,425,23-07-2024,425,Delivered,TRK706699
FedEx,05-01-2024,426,04-01-2024,426,Pending,TRK642088
UPS,07-08-2024,427,03-08-2024,427,Cancelled,TRK269438
DHL,31-08-2024,428,26-08-2024,428,Shipped,TRK275277
FedEx,30-10-2024,429,24-10-2024,429,Delivered,TRK655388
UPS,14-03-2024,430,07-03-2024,430,Pending,TRK203139
DHL,22-06-2024,431,16-06-2024,431,Shipped,TRK773110
FedEx,05-02-2024,432,31-01-2024,432,Delivered,TRK488158
UPS,26-05-2024,433,24-05-2024,433,Delivered,TRK280799
DHL,16-04-2024,434,11-04-2024,434,Delivered,TRK556815
FedEx,30-06-2024,435,27-06-2024,435,Delivered,TRK340641
UPS,01-10-2024,436,23-09-2024,436,Delivered,TRK773942
DHL,22-07-2024,437,18-07-2024,437,Shipped,TRK496847
FedEx,24-01-2024,438,21-01-2024,438,Pending,TRK245438
UPS,15-09-2024,439,13-09-2024,439,Shipped,TRK455117
DHL,01-08-2024,440,25-07-2024,440,Shipped,TRK958649
FedEx,30-04-2024,441,27-04-2024,441,Shipped,TRK202721
UPS,04-01-2024,442,28-12-2023,442,Delivered,TRK485031
DHL,15-08-2024,443,13-08-2024,443,Pending,TRK450288
FedEx,18-02-2024,444,17-02-2024,444,Delivered,TRK892758
UPS,20-09-2024,445,16-09-2024,445,Pending,TRK731193
DHL,06-07-2024,446,29-06-2024,446,Pending,TRK617617
FedEx,29-05-2024,447,26-05-2024,447,Shipped,TRK448368
UPS,26-04-2024,448,23-04-2024,448,Delivered,TRK932532
DHL,15-08-2024,449,11-08-2024,449,Pending,TRK168148
FedEx,11-09-2024,450,06-09-2024,450,Shipped,TRK897073
UPS,15-02-2024,451,11-02-2024,451,Delivered,TRK672360
DHL,29-12-2023,452,23-12-2023,452,Delivered,TRK946833
FedEx,29-07-2024,453,22-07-2024,453,Shipped,TRK926699
UPS,12-08-2024,454,10-08-2024,454,Delivered,TRK226053
DHL,19-08-2024,455,17-08-2024,455,Shipped,TRK947783
FedEx,11-02-2024,456,04-02-2024,456,Shipped,TRK308298
UPS,04-09-2024,457,30-08-2024,457,Delivered,TRK328829
DHL,20-07-2024,458,12-07-2024,458,Shipped,TRK396211
FedEx,03-08-2024,459,31-07-2024,459,Shipped,TRK115558
UPS,18-08-2024,460,12-08-2024,460,Shipped,TRK795317
DHL,13-02-2024,461,08-02-2024,461,Shipped,TRK946614
FedEx,31-10-2024,462,26-10-2024,462,Pending,TRK744128
UPS,31-01-2024,463,24-01-2024,463,Delivered,TRK576158
DHL,03-03-2024,464,01-03-2024,464,Delivered,TRK395116
FedEx,27-09-2024,465,20-09-2024,465,Shipped,TRK664458
UPS,04-01-2024,466,01-01-2024,466,Delivered,TRK845206
DHL,10-02-2024,467,03-02-2024,467,Delivered,TRK765302
FedEx,25-12-2023,468,20-12-2023,468,Delivered,TRK584670
UPS,30-12-2023,469,23-12-2023,469,Shipped,TRK430705
DHL,21-02-2024,470,14-02-2024,470,Delivered,TRK059592
FedEx,21-06-2024,471,14-06-2024,471,Shipped,TRK818794
UPS,25-11-2023,472,20-11-2023,472,Shipped,TRK065834
DHL,22-04-2024,473,20-04-2024,473,Pending,TRK946837
FedEx,12-10-2024,474,05-10-2024,474,Shipped,TRK957898
UPS,31-10-2024,475,27-10-2024,475,Shipped,TRK062814
DHL,23-01-2024,476,16-01-2024,476,Delivered,TRK704316
FedEx,28-03-2024,477,25-03-2024,477,Delivered,TRK408374
UPS,22-02-2024,478,17-02-2024,478,Shipped,TRK659382
DHL,19-02-2024,479,18-02-2024,479,Shipped,TRK108712
FedEx,21-03-2024,480,14-03-2024,480,Pending,TRK166691
UPS,25-06-2024,481,18-06-2024,481,Shipped,TRK074698
DHL,21-04-2024,482,18-04-2024,482,Shipped,TRK300336
FedEx,16-08-2024,483,14-08-2024,483,Shipped,TRK255762
UPS,03-07-2024,484,26-06-2024,484,Shipped,TRK871671
DHL,15-11-2023,485,13-11-2023,485,Shipped,TRK463643
FedEx,31-05-2024,486,26-05-2024,486,Delivered,TRK514824
UPS,13-05-2024,487,08-05-2024,487,Cancelled,TRK505308
DHL,02-08-2024,488,26-07-2024,488,Shipped,TRK287855
FedEx,15-07-2024,489,09-07-2024,489,Shipped,TRK615781
UPS,02-10-2024,490,28-09-2024,490,Delivered,TRK505320
DHL,06-02-2024,491,30-01-2024,491,Shipped,TRK655294
FedEx,06-12-2023,492,01-12-2023,492,Shipped,TRK916851
UPS,14-07-2024,493,10-07-2024,493,Delivered,TRK007045
DHL,26-03-2024,494,21-03-2024,494,Delivered,TRK848018
FedEx,25-11-2023,495,18-11-2023,495,Delivered,TRK330029
UPS,26-04-2024,496,24-04-2024,496,Shipped,TRK148495
DHL,16-09-2024,497,15-09-2024,497,Shipped,TRK742389
FedEx,09-03-2024,498,04-03-2024,498,Delivered,TRK561633
UPS,06-09-2024,499,30-08-2024,499,Shipped,TRK937359
DHL,23-08-2024,500,21-08-2024,500,Delivered,TRK138357
FedEx,27-12-2023,501,22-12-2023,501,Delivered,TRK551386
UPS,24-09-2024,502,16-09-2024,502,Pending,TRK416111
DHL,19-09-2024,503,16-09-2024,503,Pending,TRK582317
FedEx,19-07-2024,504,13-07-2024,504,Pending,TRK855137
UPS,09-05-2024,505,04-05-2024,505,Shipped,TRK038585
DHL,09-06-2024,506,05-06-2024,506,Shipped,TRK324150
FedEx,07-01-2024,507,02-01-2024,507,Shipped,TRK750772
UPS,14-08-2024,508,12-08-2024,508,Delivered,TRK826574
DHL,11-04-2024,509,06-04-2024,509,Shipped,TRK679822
FedEx,26-07-2024,510,24-07-2024,510,Shipped,TRK051505
UPS,30-08-2024,511,22-08-2024,511,Delivered,TRK795363
DHL,04-07-2024,512,26-06-2024,512,Shipped,TRK062489
FedEx,04-07-2024,513,03-07-2024,513,Shipped,TRK109602
UPS,11-05-2024,514,05-05-2024,514,Shipped,TRK650740
DHL,03-10-2024,515,29-09-2024,515,Delivered,TRK976110
FedEx,12-01-2024,516,11-01-2024,516,Pending,TRK161006
UPS,18-09-2024,517,15-09-2024,517,Delivered,TRK137754
DHL,11-06-2024,518,09-06-2024,518,Delivered,TRK036134
FedEx,01-09-2024,519,31-08-2024,519,Cancelled,TRK411852
UPS,02-01-2024,520,27-12-2023,520,Delivered,TRK058639
DHL,08-03-2024,521,04-03-2024,521,Pending,TRK530305
FedEx,09-06-2024,522,07-06-2024,522,Delivered,TRK892262
UPS,06-03-2024,523,04-03-2024,523,Delivered,TRK870949
DHL,17-05-2024,524,15-05-2024,524,Delivered,TRK457453
FedEx,05-05-2024,525,27-04-2024,525,Pending,TRK641635
UPS,24-05-2024,526,19-05-2024,526,Delivered,TRK897073
DHL,27-12-2023,527,24-12-2023,527,Shipped,TRK381248
FedEx,16-12-2023,528,12-12-2023,528,Shipped,TRK609197
UPS,14-09-2024,529,07-09-2024,529,Shipped,TRK392546
DHL,24-09-2024,530,22-09-2024,530,Pending,TRK201296
FedEx,28-08-2024,531,21-08-2024,531,Pending,TRK175199
UPS,07-01-2024,532,05-01-2024,532,Delivered,TRK688894
DHL,24-10-2024,533,18-10-2024,533,Delivered,TRK228468
FedEx,17-09-2024,534,10-09-2024,534,Shipped,TRK069062
UPS,27-07-2024,535,20-07-2024,535,Pending,TRK554156
DHL,02-11-2024,536,28-10-2024,536,Delivered,TRK749840
FedEx,12-07-2024,537,11-07-2024,537,Delivered,TRK145231
UPS,28-02-2024,538,26-02-2024,538,Shipped,TRK734755
DHL,13-01-2024,539,09-01-2024,539,Pending,TRK037960
FedEx,08-02-2024,540,06-02-2024,540,Shipped,TRK535165
UPS,23-07-2024,541,16-07-2024,541,Cancelled,TRK770539
DHL,10-03-2024,542,05-03-2024,542,Shipped,TRK784688
FedEx,15-04-2024,543,08-04-2024,543,Shipped,TRK597141
UPS,29-04-2024,544,21-04-2024,544,Delivered,TRK998471
DHL,26-12-2023,545,24-12-2023,545,Shipped,TRK854191
FedEx,03-10-2024,546,29-09-2024,546,Shipped,TRK050308
UPS,29-01-2024,547,23-01-2024,547,Cancelled,TRK447263
DHL,04-02-2024,548,28-01-2024,548,Pending,TRK411773
FedEx,11-01-2024,549,08-01-2024,549,Pending,TRK344782
UPS,09-01-2024,550,04-01-2024,550,Shipped,TRK665132
DHL,22-09-2024,551,16-09-2024,551,Cancelled,TRK824969
FedEx,13-03-2024,552,09-03-2024,552,Delivered,TRK361597
UPS,21-04-2024,553,18-04-2024,553,Shipped,TRK175758
DHL,28-09-2024,554,21-09-2024,554,Shipped,TRK343650
FedEx,06-07-2024,555,02-07-2024,555,Delivered,TRK405249
UPS,10-10-2024,556,05-10-2024,556,Pending,TRK115789
DHL,09-05-2024,557,02-05-2024,557,Shipped,TRK617376
FedEx,18-10-2024,558,13-10-2024,558,Delivered,TRK704326
UPS,28-04-2024,559,23-04-2024,559,Shipped,TRK496525
DHL,08-07-2024,560,04-07-2024,560,Delivered,TRK003480
FedEx,07-12-2023,561,01-12-2023,561,Delivered,TRK388658
UPS,14-09-2024,562,09-09-2024,562,Pending,TRK231583
DHL,25-01-2024,563,22-01-2024,563,Shipped,TRK793924
FedEx,30-12-2023,564,28-12-2023,564,Cancelled,TRK661961
UPS,04-06-2024,565,31-05-2024,565,Delivered,TRK787575
DHL,20-06-2024,566,13-06-2024,566,Delivered,TRK479733
FedEx,06-06-2024,567,02-06-2024,567,Pending,TRK553483
UPS,23-01-2024,568,18-01-2024,568,Delivered,TRK754856
DHL,20-08-2024,569,15-08-2024,569,Delivered,TRK188830
FedEx,22-05-2024,570,20-05-2024,570,Delivered,TRK738336
UPS,30-01-2024,571,24-01-2024,571,Delivered,TRK479274
DHL,05-04-2024,572,29-03-2024,572,Delivered,TRK586086
FedEx,21-12-2023,573,18-12-2023,573,Shipped,TRK092660
UPS,01-10-2024,574,25-09-2024,574,Pending,TRK775578
DHL,06-10-2024,575,30-09-2024,575,Shipped,TRK402826
FedEx,30-11-2023,576,22-11-2023,576,Shipped,TRK405064
UPS,03-05-2024,577,30-04-2024,577,Delivered,TRK270678
DHL,23-05-2024,578,18-05-2024,578,Shipped,TRK481441
FedEx,09-02-2024,579,03-02-2024,579,Pending,TRK972451
UPS,16-03-2024,580,12-03-2024,580,Shipped,TRK436259
DHL,10-07-2024,581,08-07-2024,581,Shipped,TRK012523
FedEx,19-10-2024,582,12-10-2024,582,Pending,TRK294265
UPS,24-06-2024,583,22-06-2024,583,Shipped,TRK447411
DHL,19-12-2023,584,13-12-2023,584,Shipped,TRK705054
FedEx,01-06-2024,585,30-05-2024,585,Shipped,TRK547488
UPS,27-03-2024,586,26-03-2024,586,Shipped,TRK474169
DHL,22-09-2024,587,20-09-2024,587,Delivered,TRK823284
FedEx,27-01-2024,588,23-01-2024,588,Delivered,TRK005695
UPS,07-12-2023,589,03-12-2023,589,Pending,TRK280480
DHL,22-03-2024,590,17-03-2024,590,Delivered,TRK310477
FedEx,06-09-2024,591,30-08-2024,591,Shipped,TRK357247
UPS,18-09-2024,592,13-09-2024,592,Shipped,TRK677767
DHL,25-03-2024,593,23-03-2024,593,Delivered,TRK505708
FedEx,30-01-2024,594,28-01-2024,594,Pending,TRK006552
UPS,03-10-2024,595,30-09-2024,595,Shipped,TRK070244
DHL,01-08-2024,596,25-07-2024,596,Cancelled,TRK489769
FedEx,17-08-2024,597,12-08-2024,597,Shipped,TRK248923
UPS,28-10-2024,598,24-10-2024,598,Pending,TRK545214
DHL,20-03-2024,599,14-03-2024,599,Delivered,TRK279330
FedEx,31-10-2024,600,29-10-2024,600,Delivered,TRK376407
UPS,06-12-2023,601,30-11-2023,601,Pending,TRK488965
DHL,18-09-2024,602,14-09-2024,602,Pending,TRK922301
FedEx,20-03-2024,603,16-03-2024,603,Delivered,TRK434751
UPS,01-08-2024,604,28-07-2024,604,Delivered,TRK275593
DHL,03-05-2024,605,02-05-2024,605,Delivered,TRK233332
FedEx,12-06-2024,606,08-06-2024,606,Delivered,TRK202410
UPS,06-11-2024,607,04-11-2024,607,Pending,TRK949631
DHL,20-04-2024,608,14-04-2024,608,Shipped,TRK462005
FedEx,13-05-2024,609,06-05-2024,609,Pending,TRK031157
UPS,27-05-2024,610,19-05-2024,610,Shipped,TRK909073
DHL,06-05-2024,611,01-05-2024,611,Pending,TRK724543
FedEx,26-02-2024,612,22-02-2024,612,Shipped,TRK730181
UPS,21-09-2024,613,15-09-2024,613,Pending,TRK172299
DHL,21-10-2024,614,19-10-2024,614,Shipped,TRK769063
FedEx,30-12-2023,615,25-12-2023,615,Pending,TRK477397
UPS,15-05-2024,616,08-05-2024,616,Shipped,TRK806462
DHL,27-03-2024,617,21-03-2024,617,Delivered,TRK252673
FedEx,03-01-2024,618,31-12-2023,618,Delivered,TRK563983
UPS,24-05-2024,619,18-05-2024,619,Shipped,TRK721979
DHL,06-10-2024,620,05-10-2024,620,Pending,TRK573167
FedEx,10-02-2024,621,06-02-2024,621,Delivered,TRK022701
UPS,01-09-2024,622,26-08-2024,622,Delivered,TRK516645
DHL,31-10-2024,623,29-10-2024,623,Delivered,TRK197783
FedEx,10-03-2024,624,06-03-2024,624,Delivered,TRK696642
UPS,07-03-2024,625,29-02-2024,625,Pending,TRK103172
DHL,17-10-2024,626,12-10-2024,626,Shipped,TRK897073
FedEx,21-07-2024,627,16-07-2024,627,Delivered,TRK925953
UPS,07-11-2024,628,03-11-2024,628,Shipped,TRK001217
DHL,01-09-2024,629,28-08-2024,629,Pending,TRK758999
FedEx,28-08-2024,630,26-08-2024,630,Pending,TRK677248
UPS,24-02-2024,631,22-02-2024,631,Delivered,TRK007128
DHL,30-05-2024,632,26-05-2024,632,Shipped,TRK112602
FedEx,12-01-2024,633,05-01-2024,633,Shipped,TRK156744
UPS,21-01-2024,634,16-01-2024,634,Pending,TRK425967
DHL,27-06-2024,635,24-06-2024,635,Pending,TRK614962
FedEx,30-03-2024,636,29-03-2024,636,Delivered,TRK707533
UPS,16-10-2024,637,14-10-2024,637,Delivered,TRK920093
DHL,12-06-2024,638,08-06-2024,638,Pending,TRK558088
FedEx,07-08-2024,639,03-08-2024,639,Cancelled,TRK375533
UPS,28-01-2024,640,21-01-2024,640,Pending,TRK681986
DHL,18-10-2024,641,15-10-2024,641,Pending,TRK314372
FedEx,26-01-2024,642,25-01-2024,642,Delivered,TRK848162
UPS,20-11-2023,643,19-11-2023,643,Cancelled,TRK173597
DHL,23-08-2024,644,18-08-2024,644,Pending,TRK875253
FedEx,07-05-2024,645,06-05-2024,645,Delivered,TRK883816
UPS,04-05-2024,646,02-05-2024,646,Shipped,TRK932150
DHL,18-12-2023,647,17-12-2023,647,Pending,TRK462896
FedEx,25-04-2024,648,17-04-2024,648,Delivered,TRK021641
UPS,31-08-2024,649,27-08-2024,649,Shipped,TRK941818
DHL,10-05-2024,650,05-05-2024,650,Delivered,TRK640375
FedEx,07-05-2024,651,29-04-2024,651,Shipped,TRK161003
UPS,16-08-2024,652,13-08-2024,652,Shipped,TRK796933
DHL,04-03-2024,653,28-02-2024,653,Delivered,TRK134370
FedEx,07-07-2024,654,01-07-2024,654,Shipped,TRK999171
UPS,13-08-2024,655,10-08-2024,655,Shipped,TRK410898
DHL,24-08-2024,656,16-08-2024,656,Delivered,TRK697896
FedEx,31-12-2023,657,30-12-2023,657,Shipped,TRK928500
UPS,03-11-2024,658,30-10-2024,658,Delivered,TRK118650
DHL,05-05-2024,659,01-05-2024,659,Pending,TRK728239
FedEx,20-09-2024,660,17-09-2024,660,Shipped,TRK073500
UPS,29-02-2024,661,24-02-2024,661,Delivered,TRK210404
DHL,05-09-2024,662,30-08-2024,662,Shipped,TRK594890
FedEx,17-10-2024,663,12-10-2024,663,Pending,TRK376743
UPS,01-10-2024,664,29-09-2024,664,Shipped,TRK224462
DHL,16-09-2024,665,15-09-2024,665,Pending,TRK656920
FedEx,20-06-2024,666,16-06-2024,666,Pending,TRK917510
UPS,17-06-2024,667,13-06-2024,667,Delivered,TRK630880
DHL,27-07-2024,668,25-07-2024,668,Shipped,TRK507937
FedEx,19-04-2024,669,18-04-2024,669,Delivered,TRK725082
UPS,24-01-2024,670,18-01-2024,670,Shipped,TRK139100
DHL,07-11-2024,671,31-10-2024,671,Pending,TRK222009
FedEx,02-06-2024,672,30-05-2024,672,Shipped,TRK808266
UPS,12-07-2024,673,04-07-2024,673,Delivered,TRK829750
DHL,06-12-2023,674,02-12-2023,674,Shipped,TRK000056
FedEx,18-07-2024,675,10-07-2024,675,Pending,TRK871018
UPS,30-08-2024,676,27-08-2024,676,Delivered,TRK536686
DHL,28-09-2024,677,22-09-2024,677,Pending,TRK495508
FedEx,28-05-2024,678,23-05-2024,678,Delivered,TRK801807
UPS,23-05-2024,679,21-05-2024,679,Shipped,TRK820019
DHL,12-11-2023,680,11-11-2023,680,Pending,TRK745400
FedEx,27-11-2023,681,22-11-2023,681,Delivered,TRK089177
UPS,19-04-2024,682,16-04-2024,682,Pending,TRK271292
DHL,30-09-2024,683,25-09-2024,683,Shipped,TRK551900
FedEx,26-11-2023,684,18-11-2023,684,Delivered,TRK628969
UPS,26-08-2024,685,25-08-2024,685,Shipped,TRK496667
DHL,20-11-2023,686,13-11-2023,686,Pending,TRK564988
FedEx,07-10-2024,687,02-10-2024,687,Shipped,TRK204544
UPS,26-11-2023,688,20-11-2023,688,Shipped,TRK817751
DHL,10-09-2024,689,08-09-2024,689,Shipped,TRK880339
FedEx,23-11-2023,690,18-11-2023,690,Pending,TRK083005
UPS,15-08-2024,691,14-08-2024,691,Shipped,TRK815757
DHL,18-06-2024,692,13-06-2024,692,Delivered,TRK615991
FedEx,25-06-2024,693,19-06-2024,693,Delivered,TRK344733
UPS,02-11-2024,694,29-10-2024,694,Cancelled,TRK896436
DHL,15-04-2024,695,11-04-2024,695,Shipped,TRK310821
FedEx,30-07-2024,696,25-07-2024,696,Pending,TRK681024
UPS,23-04-2024,697,20-04-2024,697,Pending,TRK805107
DHL,09-04-2024,698,08-04-2024,698,Delivered,TRK526035
FedEx,22-12-2023,699,14-12-2023,699,Shipped,TRK992930
UPS,10-02-2024,700,08-02-2024,700,Delivered,TRK995933
DHL,22-07-2024,701,16-07-2024,701,Delivered,TRK336913
FedEx,19-06-2024,702,14-06-2024,702,Cancelled,TRK017226
UPS,26-04-2024,703,22-04-2024,703,Delivered,TRK163587
DHL,05-12-2023,704,03-12-2023,704,Pending,TRK292600
FedEx,06-07-2024,705,04-07-2024,705,Delivered,TRK752824
UPS,15-12-2023,706,07-12-2023,706,Delivered,TRK535762
DHL,11-08-2024,707,06-08-2024,707,Shipped,TRK533416
FedEx,16-04-2024,708,11-04-2024,708,Delivered,TRK289943
UPS,10-05-2024,709,06-05-2024,709,Delivered,TRK051897
DHL,10-11-2023,710,08-11-2023,710,Pending,TRK786402
FedEx,03-12-2023,711,01-12-2023,711,Shipped,TRK097271
UPS,16-08-2024,712,14-08-2024,712,Shipped,TRK720411
DHL,21-07-2024,713,14-07-2024,713,Pending,TRK893564
FedEx,05-10-2024,714,02-10-2024,714,Pending,TRK605008
UPS,28-11-2023,715,24-11-2023,715,Pending,TRK080249
DHL,03-12-2023,716,30-11-2023,716,Delivered,TRK681251
FedEx,29-05-2024,717,25-05-2024,717,Shipped,TRK882746
UPS,05-05-2024,718,03-05-2024,718,Shipped,TRK661084
DHL,01-04-2024,719,24-03-2024,719,Shipped,TRK829479
FedEx,06-04-2024,720,04-04-2024,720,Pending,TRK960210
UPS,17-09-2024,721,14-09-2024,721,Pending,TRK433032
DHL,25-12-2023,722,21-12-2023,722,Pending,TRK492176
FedEx,27-04-2024,723,21-04-2024,723,Delivered,TRK134896
UPS,30-11-2023,724,26-11-2023,724,Shipped,TRK583917
DHL,09-02-2024,725,05-02-2024,725,Pending,TRK915760
FedEx,03-07-2024,726,30-06-2024,726,Shipped,TRK570489
UPS,08-10-2024,727,03-10-2024,727,Cancelled,TRK353660
DHL,18-11-2023,728,12-11-2023,728,Pending,TRK428457
FedEx,03-08-2024,729,30-07-2024,729,Pending,TRK763160
UPS,10-05-2024,730,08-05-2024,730,Shipped,TRK838315
DHL,25-05-2024,731,21-05-2024,731,Shipped,TRK138335
FedEx,13-03-2024,732,07-03-2024,732,Pending,TRK859101
UPS,22-06-2024,733,14-06-2024,733,Shipped,TRK749704
DHL,07-07-2024,734,01-07-2024,734,Pending,TRK671038
FedEx,31-05-2024,735,27-05-2024,735,Shipped,TRK481728
UPS,06-08-2024,736,30-07-2024,736,Delivered,TRK748099
DHL,15-07-2024,737,10-07-2024,737,Shipped,TRK493443
FedEx,02-09-2024,738,30-08-2024,738,Shipped,TRK063434
UPS,14-01-2024,739,09-01-2024,739,Shipped,TRK518609
DHL,31-03-2024,740,30-03-2024,740,Pending,TRK084053
FedEx,21-08-2024,741,15-08-2024,741,Pending,TRK068398
UPS,05-09-2024,742,31-08-2024,742,Shipped,TRK856260
DHL,06-05-2024,743,01-05-2024,743,Shipped,TRK924466
FedEx,25-07-2024,744,19-07-2024,744,Delivered,TRK347367
UPS,23-01-2024,745,22-01-2024,745,Shipped,TRK667019
DHL,15-09-2024,746,08-09-2024,746,Shipped,TRK778524
FedEx,27-04-2024,747,24-04-2024,747,Delivered,TRK872460
UPS,26-09-2024,748,21-09-2024,748,Pending,TRK022468
DHL,20-02-2024,749,13-02-2024,749,Delivered,TRK551353
FedEx,08-04-2024,750,07-04-2024,750,Delivered,TRK864090
UPS,29-05-2024,751,21-05-2024,751,Delivered,TRK681090
DHL,10-07-2024,752,02-07-2024,752,Pending,TRK408463
FedEx,22-11-2023,753,20-11-2023,753,Shipped,TRK432069
UPS,18-07-2024,754,14-07-2024,754,Delivered,TRK542156
DHL,07-02-2024,755,30-01-2024,755,Shipped,TRK955243
FedEx,25-07-2024,756,23-07-2024,756,Delivered,TRK224157
UPS,07-06-2024,757,30-05-2024,757,Cancelled,TRK170270
DHL,18-11-2023,758,12-11-2023,758,Shipped,TRK193975
FedEx,31-07-2024,759,25-07-2024,759,Shipped,TRK951645
UPS,13-10-2024,760,08-10-2024,760,Shipped,TRK033920
DHL,09-12-2023,761,02-12-2023,761,Pending,TRK808068
FedEx,27-06-2024,762,23-06-2024,762,Shipped,TRK605866
UPS,21-12-2023,763,20-12-2023,763,Shipped,TRK822471
DHL,31-12-2023,764,27-12-2023,764,Delivered,TRK324083
FedEx,18-01-2024,765,13-01-2024,765,Pending,TRK891251
UPS,17-05-2024,766,15-05-2024,766,Shipped,TRK298256
DHL,05-03-2024,767,02-03-2024,767,Pending,TRK541514
FedEx,07-11-2024,768,01-11-2024,768,Delivered,TRK317042
UPS,23-02-2024,769,20-02-2024,769,Shipped,TRK446841
DHL,06-06-2024,770,03-06-2024,770,Pending,TRK929711
FedEx,03-04-2024,771,31-03-2024,771,Pending,TRK882067
DHL,24-07-2024,1226,17-07-2024,1226,Pending,TRK052253
UPS,18-03-2024,772,15-03-2024,772,Delivered,TRK678703
DHL,19-12-2023,773,12-12-2023,773,Shipped,TRK528683
FedEx,12-05-2024,774,08-05-2024,774,Pending,TRK187766
UPS,04-02-2024,775,30-01-2024,775,Delivered,TRK267259
DHL,06-09-2024,776,01-09-2024,776,Pending,TRK571638
FedEx,11-12-2023,777,05-12-2023,777,Delivered,TRK000419
UPS,21-08-2024,778,15-08-2024,778,Shipped,TRK024577
DHL,21-12-2023,779,15-12-2023,779,Delivered,TRK266197
FedEx,14-01-2024,780,09-01-2024,780,Shipped,TRK188032
UPS,21-07-2024,781,15-07-2024,781,Shipped,TRK062028
DHL,20-12-2023,782,14-12-2023,782,Delivered,TRK596032
FedEx,09-05-2024,783,04-05-2024,783,Shipped,TRK319149
UPS,28-12-2023,784,26-12-2023,784,Delivered,TRK646962
DHL,15-06-2024,785,12-06-2024,785,Delivered,TRK863817
FedEx,28-03-2024,786,23-03-2024,786,Delivered,TRK319671
UPS,02-03-2024,787,01-03-2024,787,Delivered,TRK362565
DHL,23-03-2024,788,22-03-2024,788,Shipped,TRK971840
FedEx,17-06-2024,789,10-06-2024,789,Delivered,TRK869220
UPS,23-06-2024,790,17-06-2024,790,Shipped,TRK410446
DHL,11-07-2024,791,06-07-2024,791,Pending,TRK980817
FedEx,20-12-2023,792,14-12-2023,792,Shipped,TRK262154
UPS,04-01-2024,793,29-12-2023,793,Delivered,TRK490592
DHL,09-12-2023,794,02-12-2023,794,Pending,TRK149644
FedEx,03-09-2024,795,30-08-2024,795,Shipped,TRK718801
UPS,27-02-2024,796,21-02-2024,796,Delivered,TRK227276
DHL,29-09-2024,797,25-09-2024,797,Delivered,TRK294980
FedEx,16-10-2024,798,12-10-2024,798,Delivered,TRK774462
UPS,15-04-2024,799,07-04-2024,799,Delivered,TRK851336
DHL,12-03-2024,800,06-03-2024,800,Shipped,TRK553551
FedEx,03-07-2024,801,28-06-2024,801,Delivered,TRK636346
UPS,21-10-2024,802,14-10-2024,802,Delivered,TRK492467
DHL,11-10-2024,803,09-10-2024,803,Delivered,TRK886843
FedEx,01-07-2024,804,28-06-2024,804,Shipped,TRK241193
UPS,22-05-2024,805,18-05-2024,805,Shipped,TRK437953
DHL,27-02-2024,806,20-02-2024,806,Delivered,TRK130055
FedEx,12-05-2024,807,09-05-2024,807,Delivered,TRK349824
UPS,23-07-2024,808,15-07-2024,808,Delivered,TRK670051
DHL,19-12-2023,809,15-12-2023,809,Delivered,TRK004821
FedEx,01-11-2024,810,30-10-2024,810,Delivered,TRK086531
UPS,25-05-2024,811,17-05-2024,811,Delivered,TRK331093
DHL,16-03-2024,812,11-03-2024,812,Pending,TRK999174
FedEx,18-11-2023,813,16-11-2023,813,Shipped,TRK222110
UPS,19-05-2024,814,13-05-2024,814,Delivered,TRK968370
DHL,28-12-2023,815,21-12-2023,815,Shipped,TRK467222
FedEx,22-06-2024,816,15-06-2024,816,Shipped,TRK404478
UPS,03-03-2024,817,25-02-2024,817,Delivered,TRK451333
DHL,21-12-2023,818,19-12-2023,818,Pending,TRK149750
FedEx,26-06-2024,819,25-06-2024,819,Pending,TRK912507
UPS,23-04-2024,820,19-04-2024,820,Pending,TRK277163
DHL,03-04-2024,821,27-03-2024,821,Pending,TRK402154
FedEx,28-02-2024,822,22-02-2024,822,Delivered,TRK958990
UPS,14-04-2024,823,13-04-2024,823,Delivered,TRK092014
DHL,01-12-2023,824,27-11-2023,824,Delivered,TRK268236
FedEx,07-08-2024,825,01-08-2024,825,Delivered,TRK292864
UPS,03-01-2024,826,27-12-2023,826,Shipped,TRK100991
DHL,06-10-2024,827,05-10-2024,827,Pending,TRK389014
FedEx,17-11-2023,828,13-11-2023,828,Shipped,TRK883329
